                C(4)	                  Ca	                  Mg	                  Cl	                  pH	                  H+	                  pe	             Calcite	       Dolomite(dis)	
  1.221894420634e-04	  1.239495990403e-04	  2.582672541574e-06	  8.677454900972e-06	  9.907547130773e+00	  1.264835860099e-10	 -5.025946255155e+00	  1.220013219610e-04	  0.000000000000e+00	
  1.223285491085e-04	  1.236302431268e-04	  1.929299228573e-06	  6.455660859197e-06	  9.908106877157e+00	  1.263114632347e-10	 -4.951224732123e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.223284843979e-04	  1.236301784162e-04	  1.929299228572e-06	  6.455660859193e-06	  9.908106713760e+00	  1.263115100922e-10	 -4.984349489604e+00	  1.220009566040e-04	  0.000000000000e+00	
  1.224339465500e-04	  1.233879029895e-04	  1.427970074393e-06	  4.759024535310e-06	  9.908532027713e+00	  1.261808158414e-10	 -4.983682686742e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.224339099142e-04	  1.233878663537e-04	  1.427970074393e-06	  4.759024535308e-06	  9.908531935307e+00	  1.261808423117e-10	 -4.976003704473e+00	  1.220007489116e-04	  0.000000000000e+00	
  1.225130487332e-04	  1.232058156858e-04	  1.047143367665e-06	  3.476171837190e-06	  9.908851865405e+00	  1.260825731353e-10	 -5.082123421972e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.225130284007e-04	  1.232057953533e-04	  1.047143367665e-06	  3.476171837189e-06	  9.908851814162e+00	  1.260825878019e-10	 -5.081884055059e+00	  1.220006331550e-04	  0.000000000000e+00	
  1.225718137041e-04	  1.230703101650e-04	  7.607455432263e-07	  2.515754298254e-06	  9.909090070582e+00	  1.260094214045e-10	 -4.839114858977e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.225718026419e-04	  1.230702991028e-04	  7.607455432262e-07	  2.515754298254e-06	  9.909090042720e+00	  1.260094293744e-10	 -4.859063282111e+00	  1.220005698970e-04	  0.000000000000e+00	
  1.226150305922e-04	  1.229704417144e-04	  5.475175081532e-07	  1.803835608300e-06	  9.909265709549e+00	  1.259554869954e-10	 -5.006499313391e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.226150246920e-04	  1.229704358142e-04	  5.475175081532e-07	  1.803835608300e-06	  9.909265694695e+00	  1.259554912424e-10	 -4.978990098681e+00	  1.220005360018e-04	  0.000000000000e+00	
  1.226464948439e-04	  1.228975516709e-04	  3.903564472860e-07	  1.281344308017e-06	  9.909393927034e+00	  1.259161124111e-10	 -4.880163354166e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.226464917589e-04	  1.228975485859e-04	  3.903564472860e-07	  1.281344308017e-06	  9.909393919270e+00	  1.259161146303e-10	 -4.891239425991e+00	  1.220005181941e-04	  0.000000000000e+00	
  1.226691739840e-04	  1.228448706466e-04	  2.756824776400e-07	  9.016824236409e-07	  9.909486596091e+00	  1.258876503778e-10	 -4.451237179867e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.226691724027e-04	  1.228448690653e-04	  2.756824776400e-07	  9.016824236409e-07	  9.909486592113e+00	  1.258876515147e-10	 -4.429665873867e+00	  1.220005090210e-04	  0.000000000000e+00	
  1.226853581737e-04	  1.228071684882e-04	  1.928507725414e-07	  6.285491031011e-07	  9.909552906884e+00	  1.258672796612e-10	 -4.899438722070e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.226853573791e-04	  1.228071676936e-04	  1.928507725414e-07	  6.285491031011e-07	  9.909552904885e+00	  1.258672802323e-10	 -4.911908116568e+00	  1.220005043880e-04	  0.000000000000e+00	
  1.226967926226e-04	  1.227804515944e-04	  1.336220644249e-07	  4.340121186468e-07	  9.909599884786e+00	  1.258528443165e-10	 -4.984976288668e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.226967922313e-04	  1.227804512031e-04	  1.336220644249e-07	  4.340121186468e-07	  9.909599883801e+00	  1.258528445977e-10	 -5.005606638796e+00	  1.220005020934e-04	  0.000000000000e+00	
  1.227047909638e-04	  1.227617061131e-04	  9.169800680545e-08	  2.968389667643e-07	  9.909632835011e+00	  1.258427164505e-10	 -4.985657710882e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227047907749e-04	  1.227617059242e-04	  9.169800680545e-08	  2.968389667643e-07	  9.909632834536e+00	  1.258427165863e-10	 -4.987283470095e+00	  1.220005009794e-04	  0.000000000000e+00	
  1.227103301006e-04	  1.227486839761e-04	  6.232281649557e-08	  2.010832509507e-07	  9.909655715854e+00	  1.258356813930e-10	 -4.839532906659e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227103300112e-04	  1.227486838867e-04	  6.232281649557e-08	  2.010832509507e-07	  9.909655715629e+00	  1.258356814572e-10	 -4.855928588360e+00	  1.220005004497e-04	  0.000000000000e+00	
  1.227141279360e-04	  1.227397276932e-04	  4.194888687833e-08	  1.349107225239e-07	  9.909671445763e+00	  1.258308434059e-10	 -4.927905465759e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227141278945e-04	  1.227397276517e-04	  4.194888687833e-08	  1.349107225239e-07	  9.909671445659e+00	  1.258308434357e-10	 -4.924600397781e+00	  1.220005002023e-04	  0.000000000000e+00	
  1.227167058846e-04	  1.227336292567e-04	  2.796153434770e-08	  8.964217739793e-08	  9.909682151374e+00	  1.258275496072e-10	 -4.869532019156e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227167058658e-04	  1.227336292379e-04	  2.796153434770e-08	  8.964217739793e-08	  9.909682151326e+00	  1.258275496207e-10	 -4.911048370809e+00	  1.220005000892e-04	  0.000000000000e+00	
  1.227184382795e-04	  1.227295183288e-04	  1.845653263060e-08	  5.898663150180e-08	  9.909689364391e+00	  1.258253296104e-10	 -4.915941507816e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227184382711e-04	  1.227295183204e-04	  1.845653263060e-08	  5.898663150180e-08	  9.909689364370e+00	  1.258253296164e-10	 -4.914995619047e+00	  1.220005000385e-04	  0.000000000000e+00	
  1.227195907854e-04	  1.227267750025e-04	  1.206340053768e-08	  3.843705991154e-08	  9.909694175343e+00	  1.258238483978e-10	 -4.920594607999e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227195907817e-04	  1.227267749988e-04	  1.206340053768e-08	  3.843705991154e-08	  9.909694175334e+00	  1.258238484004e-10	 -4.933954224371e+00	  1.220005000167e-04	  0.000000000000e+00	
  1.227203498015e-04	  1.227249627579e-04	  7.807335189164e-09	  2.480175830421e-08	  9.909697351785e+00	  1.258228700824e-10	 -4.990846523564e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227203497999e-04	  1.227249627563e-04	  7.807335189164e-09	  2.480175830421e-08	  9.909697351781e+00	  1.258228700835e-10	 -4.976329556110e+00	  1.220005000066e-04	  0.000000000000e+00	
  1.227208446330e-04	  1.227237776900e-04	  5.003039143432e-09	  1.584642809406e-08	  9.909699427816e+00	  1.258222304610e-10	 -4.957765660362e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227208446323e-04	  1.227237776893e-04	  5.003039143432e-09	  1.584642809406e-08	  9.909699427814e+00	  1.258222304615e-10	 -4.941024366183e+00	  1.220005000027e-04	  0.000000000000e+00	
  1.227211639693e-04	  1.227230106079e-04	  3.174316987470e-09	  1.002486620032e-08	  9.909700770876e+00	  1.258218165229e-10	 -4.950830383087e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227211639690e-04	  1.227230106076e-04	  3.174316987470e-09	  1.002486620032e-08	  9.909700770875e+00	  1.258218165231e-10	 -4.926273978644e+00	  1.220005000012e-04	  0.000000000000e+00	
  1.227213679597e-04	  1.227225191374e-04	  1.994086777581e-09	  6.279241754387e-09	  9.909701630900e+00	  1.258215513673e-10	 -4.869644787942e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227213679596e-04	  1.227225191373e-04	  1.994086777581e-09	  6.279241754387e-09	  9.909701630900e+00	  1.258215513674e-10	 -4.883180015425e+00	  1.220005000003e-04	  0.000000000000e+00	
  1.227214969408e-04	  1.227222074678e-04	  1.240267558334e-09	  3.894062466805e-09	  9.909702175987e+00	  1.258213832530e-10	 -4.830730460294e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227214969407e-04	  1.227222074677e-04	  1.240267558334e-09	  3.894062466805e-09	  9.909702175987e+00	  1.258213832530e-10	 -4.852003761335e+00	  1.220005000006e-04	  0.000000000000e+00	
  1.227215776608e-04	  1.227220118461e-04	  7.637981549662e-10	  2.390869434442e-09	  9.909702517923e+00	  1.258212777581e-10	 -4.892198007886e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227215776608e-04	  1.227220118461e-04	  7.637981549662e-10	  2.390869434442e-09	  9.909702517923e+00	  1.258212777581e-10	 -4.903182277440e+00	  1.220005000001e-04	  0.000000000000e+00	
  1.227216276597e-04	  1.227218903259e-04	  4.657712151947e-10	  1.453329471574e-09	  9.909702730214e+00	  1.258212122395e-10	 -5.163254300712e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227216276597e-04	  1.227218903259e-04	  4.657712151947e-10	  1.453329471574e-09	  9.909702730214e+00	  1.258212122395e-10	 -5.167121116781e+00	  1.220005000001e-04	  0.000000000000e+00	
  1.227216583107e-04	  1.227218156169e-04	  2.813063783584e-10	  8.746606848843e-10	  9.909702860653e+00	  1.258211719691e-10	 -4.678217072336e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227216583107e-04	  1.227218156169e-04	  2.813063783584e-10	  8.746606848843e-10	  9.909702860653e+00	  1.258211719691e-10	 -4.765173681613e+00	  1.220005000001e-04	  0.000000000000e+00	
  1.227216769068e-04	  1.227217701630e-04	  1.683284527242e-10	  5.212179832311e-10	  9.909702939969e+00	  1.258211474739e-10	 -4.894137172128e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227216769068e-04	  1.227217701630e-04	  1.683284527242e-10	  5.212179832311e-10	  9.909702939969e+00	  1.258211474739e-10	 -4.891559622826e+00	  1.220005000003e-04	  0.000000000000e+00	
  1.227216880720e-04	  1.227217427959e-04	  9.986175089963e-11	  3.075990919612e-10	  9.909702987696e+00	  1.258211327294e-10	 -5.017413997954e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227216880720e-04	  1.227217427959e-04	  9.986175089963e-11	  3.075990919612e-10	  9.909702987696e+00	  1.258211327294e-10	 -5.033497432745e+00	  1.220004999997e-04	  0.000000000000e+00	
  1.227216947057e-04	  1.227217264907e-04	  5.880785653325e-11	  1.798451088771e-10	  9.909703016115e+00	  1.258211239469e-10	 -4.673794903073e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227216947057e-04	  1.227217264907e-04	  5.880785653325e-11	  1.798451088771e-10	  9.909703016115e+00	  1.258211239469e-10	 -4.592645500973e+00	  1.220004999999e-04	  0.000000000000e+00	
  1.227216986059e-04	  1.227217168781e-04	  3.445213584101e-11	  1.042480147591e-10	  9.909703032860e+00	  1.258211187704e-10	 -4.864388567566e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227216986059e-04	  1.227217168781e-04	  3.445213584101e-11	  1.042480147591e-10	  9.909703032860e+00	  1.258211187704e-10	 -4.834429001757e+00	  1.220004999997e-04	  0.000000000000e+00	
  1.227217008749e-04	  1.227217112708e-04	  2.015665792360e-11	  5.998813004367e-11	  9.909703042623e+00	  1.258211157516e-10	 -4.973688940163e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217008749e-04	  1.227217112708e-04	  2.015665792360e-11	  5.998813004367e-11	  9.909703042622e+00	  1.258211157516e-10	 -4.985151133501e+00	  1.220004999998e-04	  0.000000000000e+00	
  1.227217021808e-04	  1.227217080346e-04	  1.185616889046e-11	  3.435238350085e-11	  9.909703048253e+00	  1.258211140098e-10	 -4.890454867264e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217021809e-04	  1.227217080347e-04	  1.185616889046e-11	  3.435238350085e-11	  9.909703048253e+00	  1.258211140098e-10	 -4.910796907266e+00	  1.220004999997e-04	  0.000000000000e+00	
  1.227217029241e-04	  1.227217061878e-04	  7.090999684625e-12	  1.967065490936e-11	  9.909703051465e+00	  1.258211130160e-10	 -4.595551533097e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217029242e-04	  1.227217061879e-04	  7.090999684625e-12	  1.967065490936e-11	  9.909703051465e+00	  1.258211130160e-10	 -4.450161923980e+00	  1.220005000001e-04	  0.000000000000e+00	
  1.227217033408e-04	  1.227217051500e-04	  4.397941365755e-12	  1.139226532012e-11	  9.909703053268e+00	  1.258211124578e-10	 -4.758122423983e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217033409e-04	  1.227217051501e-04	  4.397941365755e-12	  1.139226532012e-11	  9.909703053268e+00	  1.258211124578e-10	 -4.695775123340e+00	  1.220004999998e-04	  0.000000000000e+00	
  1.227217035626e-04	  1.227217045964e-04	  2.954034627088e-12	  6.962586059007e-12	  9.909703054230e+00	  1.258211121600e-10	 -4.819104769330e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217035626e-04	  1.227217045964e-04	  2.954034627088e-12	  6.962586059007e-12	  9.909703054230e+00	  1.258211121600e-10	 -4.785611799518e+00	  1.220004999998e-04	  0.000000000000e+00	
  1.227217036361e-04	  1.227217044128e-04	  2.473798250020e-12	  5.490992669111e-12	  9.909703054549e+00	  1.258211120612e-10	 -4.796596327636e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217036361e-04	  1.227217044128e-04	  2.473798250020e-12	  5.490992669111e-12	  9.909703054549e+00	  1.258211120613e-10	 -4.776410286372e+00	  1.220004999999e-04	  0.000000000000e+00	
