#0#0#0#1#100000#0#4.2.13 #########################################
1 1 4
1 1
HEAD, m	
9458	8.787740829277000E+00
9459	8.783443205033000E+00
9460	8.777445780689000E+00
9461	8.770009810427000E+00
9462	8.763712845546000E+00
9463	8.758019171416000E+00
9464	8.751699014773000E+00
9465	8.740643481478000E+00
9466	8.730170614658000E+00
9467	8.715121045632000E+00
9468	8.695805953449000E+00
9469	8.682985844783000E+00
9470	8.672022839012000E+00
9471	8.653412058096000E+00
9472	8.641762960811000E+00
9473	8.623442130889000E+00
9474	8.612417607161000E+00
9475	8.599647742832000E+00
9476	8.587994114267000E+00
9477	8.576929657584000E+00
9478	8.564232951590000E+00
9479	8.551065012545000E+00
9480	8.535815973378000E+00
9481	8.523986560464000E+00
9482	8.508805493749000E+00
9483	8.486732296946000E+00
9484	8.465404134897000E+00
9485	8.443527637800000E+00
9486	8.420591467389000E+00
9487	8.400294334238000E+00
9488	8.394355761309000E+00
9489	8.388472757205000E+00
9490	8.383711137866000E+00
9491	8.378381509990000E+00
9492	8.373030957693000E+00
9493	8.365750886370000E+00
9494	1.000000000000000E+01
9495	9.988050729837000E+00
9496	9.975652356938000E+00
9497	9.956781583183000E+00
9498	9.943400129113000E+00
9499	9.924860381160000E+00
9500	9.915754147768000E+00
9501	9.910464513292000E+00
9502	9.905869306551000E+00
9503	9.899786689313000E+00
9504	9.895201553260000E+00
9505	9.889464491842000E+00
9506	9.882874051671000E+00
9507	9.872939648975000E+00
9508	9.863774273093000E+00
9509	9.853768570360000E+00
9510	9.847412652196000E+00
9511	9.839021898918000E+00
9512	9.827549634502000E+00
9513	9.816424378170000E+00
9514	9.801837952199000E+00
9515	9.783609696436000E+00
9516	9.759721791130000E+00
9517	9.734095344256000E+00
9518	9.698215932342000E+00
9519	9.673098908188000E+00
9520	9.651648400577000E+00
9521	9.632153251565000E+00
9522	9.600879722807000E+00
9523	9.569066491297000E+00
9524	9.550949470243000E+00
9525	9.527986964318000E+00
9526	9.508577575292000E+00
9527	9.500988942062000E+00
9528	9.484765857686000E+00
9529	9.460847862733000E+00
9530	9.438176628782000E+00
9531	9.419256507761000E+00
9532	9.400250566632000E+00
9533	9.372955236943000E+00
9534	9.325345970843000E+00
9535	9.287603709768000E+00
9536	9.254541135919000E+00
9537	9.209895484927000E+00
9538	9.178475744158000E+00
9539	9.140310714060000E+00
9540	9.118208976176000E+00
9541	9.086538190563000E+00
9542	9.053783312033000E+00
9543	9.016094162282000E+00
9544	8.988160750284000E+00
9545	8.966316750311000E+00
9546	8.943403739817000E+00
9547	8.923503360863000E+00
9548	8.905806345928000E+00
9549	8.889492813868000E+00
9550	8.877270593794000E+00
9551	8.864269660345000E+00
9552	8.854464829965000E+00
9553	8.843241140452000E+00
9554	8.830751676464000E+00
9555	8.820510394191000E+00
9556	8.810503971539000E+00
9557	8.801658664529000E+00
9558	8.792378339699000E+00
9559	8.786968770531000E+00
9560	8.782062771298000E+00
9561	8.778428351007000E+00
9562	8.772696886821000E+00
9563	8.765275788564000E+00
9564	8.758986242744000E+00
9565	8.752164261892000E+00
9566	8.742389157353000E+00
9567	8.727151520552000E+00
9568	8.715335305998000E+00
9569	8.697768638287000E+00
9570	8.685364141330000E+00
9571	8.671447224458000E+00
9572	8.656064820307000E+00
9573	8.643881701435000E+00
9574	8.629603119038000E+00
9575	8.616542771817000E+00
9576	8.605886606512000E+00
9577	8.593883960744000E+00
9578	8.580053215631000E+00
9579	8.568014597928000E+00
9580	8.553182962905000E+00
9581	8.539457926400000E+00
9582	8.526489707919000E+00
9583	8.511280755811000E+00
9584	8.490247199084000E+00
9585	8.468761928929000E+00
9586	8.446267130724000E+00
9587	8.420780448290000E+00
9588	8.403023808773000E+00
9589	8.395517100448000E+00
9590	8.390690110598000E+00
9591	8.385019705586000E+00
9592	8.381922840186000E+00
9593	8.377360432580000E+00
9594	8.370352998625000E+00
9595	1.000000000000000E+01
9596	9.987541944036000E+00
9597	9.974779834649000E+00
9598	9.960507145350000E+00
9599	9.945760398356000E+00
9600	9.924668770505000E+00
9601	9.916407863570000E+00
9602	9.911179044267000E+00
9603	9.907387126823000E+00
9604	9.900445946400000E+00
9605	9.894851505997000E+00
9606	9.890317984765000E+00
9607	9.883697536322000E+00
9608	9.874869108899000E+00
9609	9.862729188634000E+00
9610	9.851816647725000E+00
9611	9.845032452029000E+00
9612	9.836293728569000E+00
9613	9.824347255170000E+00
9614	9.810952362353000E+00
9615	9.793296023363000E+00
9616	9.772186831119000E+00
9617	9.751988036705000E+00
9618	9.726945144329000E+00
9619	9.699665639371000E+00
9620	9.674051494671000E+00
9621	9.647991491419000E+00
9622	9.626838538489000E+00
9623	9.602444375882000E+00
9624	9.573347663389000E+00
9625	9.546692041072000E+00
9626	9.529588132981000E+00
9627	9.508978357868000E+00
9628	9.501430647692000E+00
9629	9.483573377089000E+00
9630	9.464438511068000E+00
9631	9.446672110002000E+00
9632	9.426465565131000E+00
9633	9.401653075364000E+00
9634	9.359754602800000E+00
9635	9.325972366515000E+00
9636	9.290653883939000E+00
9637	9.246232993600000E+00
9638	9.209029789279000E+00
9639	9.181231220703000E+00
9640	9.137136364324000E+00
9641	9.109212974427000E+00
9642	9.073560076709000E+00
9643	9.043237378550000E+00
9644	9.012280827353000E+00
9645	8.980020064524000E+00
9646	8.954794235420000E+00
9647	8.936114637202000E+00
9648	8.914365887108000E+00
9649	8.896631149208000E+00
9650	8.880490834956000E+00
9651	8.867248692086000E+00
9652	8.856878041235000E+00
9653	8.848570322000000E+00
9654	8.838462138393000E+00
9655	8.826297576326000E+00
9656	8.817668381254000E+00
9657	8.807882762226000E+00
9658	8.798660145331000E+00
9659	8.791688525440000E+00
9660	8.785650071637000E+00
9661	8.780958875759000E+00
9662	8.778428153632000E+00
9663	8.773673556316000E+00
9664	8.767723784721000E+00
9665	8.757804468409000E+00
9666	8.752867677828000E+00
9667	8.741084509056000E+00
9668	8.728196067557000E+00
9669	8.716221092631000E+00
9670	8.700337259534000E+00
9671	8.685528669785000E+00
9672	8.669886512824000E+00
9673	8.658213316134000E+00
9674	8.649521948278000E+00
9675	8.636257337590000E+00
9676	8.619405656814000E+00
9677	8.612628522683000E+00
9678	8.596727688689000E+00
9679	8.583311173914000E+00
9680	8.568740574236000E+00
9681	8.555917411483000E+00
9682	8.542106293113000E+00
9683	8.531275224823000E+00
9684	8.515913379192000E+00
9685	8.493186604232000E+00
9686	8.473435682864000E+00
9687	8.444184676893000E+00
9688	8.422037226495000E+00
9689	8.405959788342000E+00
9690	8.397186850980000E+00
9691	8.392628860658000E+00
9692	8.386948139097000E+00
9693	8.383283586420000E+00
9694	8.379811916206000E+00
9695	8.373331381044000E+00
9696	1.000000000000000E+01
9697	9.988528380071000E+00
9698	9.973219736950000E+00
9699	9.961861558672000E+00
9700	9.946153058733000E+00
9701	9.926294459016000E+00
9702	9.916157766824000E+00
9703	9.911392446918000E+00
9704	9.908412299672000E+00
9705	9.901686460349000E+00
9706	9.895053363182000E+00
9707	9.889977570365000E+00
9708	9.884094510004000E+00
9709	9.875424871010000E+00
9710	9.860224778283000E+00
9711	9.851545710463000E+00
9712	9.842700932038000E+00
9713	9.834170076361000E+00
9714	9.823196545833000E+00
9715	9.806471915466000E+00
9716	9.785570898113000E+00
9717	9.766760436127000E+00
9718	9.744215918750000E+00
9719	9.721393186212000E+00
9720	9.700208214983000E+00
9721	9.673381699096000E+00
9722	9.647336961831000E+00
9723	9.626539929166000E+00
9724	9.604925516232000E+00
9725	9.576289450933000E+00
9726	9.544840161775000E+00
9727	9.528258268150000E+00
9728	9.512819089251000E+00
9729	9.502422766714000E+00
9730	9.482044301133000E+00
9731	9.464668820787000E+00
9732	9.451102147200000E+00
9733	9.434129863969000E+00
9734	9.400345840585000E+00
9735	9.352147809870000E+00
9736	9.328683933575000E+00
9737	9.296727110844000E+00
9738	9.245456937871000E+00
9739	9.208307069864000E+00
9740	9.177447289438000E+00
9741	9.137620517061000E+00
9742	9.097390749527000E+00
9743	9.067637950508000E+00
9744	9.036735194769000E+00
9745	9.001661133584000E+00
9746	8.974947198719000E+00
9747	8.946407536967000E+00
9748	8.930177121484000E+00
9749	8.905442008296000E+00
9750	8.882630084403000E+00
9751	8.868024532573000E+00
9752	8.857987344763000E+00
9753	8.852535071135000E+00
9754	8.844146548842000E+00
9755	8.834402564888000E+00
9756	8.824903613683000E+00
9757	8.815300106952000E+00
9758	8.806297257458000E+00
9759	8.797204733141000E+00
9760	8.790858277295000E+00
9761	8.784662718535000E+00
9762	8.781191912472000E+00
9763	8.777360260519000E+00
9764	8.773156119432000E+00
9765	8.766899644544000E+00
9766	8.758139459167000E+00
9767	8.751631217361000E+00
9768	8.739931293119000E+00
9769	8.730813624973000E+00
9770	8.717763265840000E+00
9771	8.699361490938000E+00
9772	8.684532839698000E+00
9773	8.670771496559000E+00
9774	8.660577339869000E+00
9775	8.653525715481000E+00
9776	8.641778786552000E+00
9777	8.624372043337000E+00
9778	8.616809378447000E+00
9779	8.601323178803000E+00
9780	8.586428804016000E+00
9781	8.569842345233000E+00
9782	8.554626726985000E+00
9783	8.542906686952000E+00
9784	8.531648483573000E+00
9785	8.519519026919000E+00
9786	8.497152369180000E+00
9787	8.474717141814000E+00
9788	8.440396575668000E+00
9789	8.421807724550000E+00
9790	8.408279107729000E+00
9791	8.400518921193000E+00
9792	8.394452331373000E+00
9793	8.389824397038000E+00
9794	8.385837239333000E+00
9795	8.382883467363000E+00
9796	8.376760767104000E+00
9797	1.000000000000000E+01
9798	9.988894955341000E+00
9799	9.972283097383000E+00
9800	9.960292805986000E+00
9801	9.945371708848000E+00
9802	9.928154574753000E+00
9803	9.916792018385000E+00
9804	9.911108526367000E+00
9805	9.907813010715000E+00
9806	9.902870027797000E+00
9807	9.895361497941000E+00
9808	9.889090199425000E+00
9809	9.883149268573000E+00
9810	9.871627025726000E+00
9811	9.861253658999000E+00
9812	9.851861959393000E+00
9813	9.841421278809000E+00
9814	9.834781977620000E+00
9815	9.823180873269000E+00
9816	9.799892701357000E+00
9817	9.781541698623000E+00
9818	9.760872640612000E+00
9819	9.743526315967000E+00
9820	9.720360204709000E+00
9821	9.698672870822000E+00
9822	9.673439813753000E+00
9823	9.648071438459000E+00
9824	9.627397628661000E+00
9825	9.608408307344000E+00
9826	9.576038708722000E+00
9827	9.543412951852000E+00
9828	9.526593933051000E+00
9829	9.515090724068000E+00
9830	9.506392159723000E+00
9831	9.481300135652000E+00
9832	9.465118867272000E+00
9833	9.451107758602000E+00
9834	9.432318055648000E+00
9835	9.399330897961000E+00
9836	9.353985307998000E+00
9837	9.333133636948000E+00
9838	9.294532107343000E+00
9839	9.253846906023000E+00
9840	9.206510701975000E+00
9841	9.166319154540000E+00
9842	9.132515914301000E+00
9843	9.096263222540000E+00
9844	9.060841522583000E+00
9845	9.024580620321000E+00
9846	8.992541565322000E+00
9847	8.967738102533000E+00
9848	8.941719959175000E+00
9849	8.912889852291000E+00
9850	8.887518232509000E+00
9851	8.870660524460000E+00
9852	8.862302141564000E+00
9853	8.854436895303000E+00
9854	8.849693951125000E+00
9855	8.841741877761000E+00
9856	8.833199321319000E+00
9857	8.823608403169000E+00
9858	8.812802319040000E+00
9859	8.804257016601000E+00
9860	8.797609279763000E+00
9861	8.790837802676000E+00
9862	8.785415671827000E+00
9863	8.781241753004000E+00
9864	8.775518679018000E+00
9865	8.770617302024000E+00
9866	8.765633890103000E+00
9867	8.758281695152000E+00
9868	8.750271988941000E+00
9869	8.741080491171000E+00
9870	8.731098947725000E+00
9871	8.716480939717000E+00
9872	8.698690702815000E+00
9873	8.685271629014000E+00
9874	8.673865192841000E+00
9875	8.662573829912000E+00
9876	8.654946198836000E+00
9877	8.645127023004000E+00
9878	8.631257333392000E+00
9879	8.620019670316000E+00
9880	8.606043182465000E+00
9881	8.591109070025000E+00
9882	8.572436423042000E+00
9883	8.554439709501000E+00
9884	8.540561781609000E+00
9885	8.530532409836000E+00
9886	8.521719516906000E+00
9887	8.496050549587000E+00
9888	8.474579016105000E+00
9889	8.437406074130000E+00
9890	8.423516690877000E+00
9891	8.409473023182000E+00
9892	8.402420443494000E+00
9893	8.397899013485000E+00
9894	8.391948391545000E+00
9895	8.387539988867000E+00
9896	8.384900590873000E+00
9897	8.381703052820000E+00
9898	1.000000000000000E+01
9899	9.989050436511000E+00
9900	9.972446326199000E+00
9901	9.958047359493000E+00
9902	9.943300519189000E+00
9903	9.928878457088000E+00
9904	9.917429558670000E+00
9905	9.911333635580000E+00
9906	9.907360130734000E+00
9907	9.902741395161000E+00
9908	9.895980844705000E+00
9909	9.887563132623000E+00
9910	9.877416302308000E+00
9911	9.869909353855000E+00
9912	9.861331659918000E+00
9913	9.852358756536000E+00
9914	9.842244194824000E+00
9915	9.835855500235000E+00
9916	9.822938284944000E+00
9917	9.802363883438000E+00
9918	9.779838060874000E+00
9919	9.760627256241000E+00
9920	9.745473281334000E+00
9921	9.719784335299000E+00
9922	9.695827571030000E+00
9923	9.673008581355000E+00
9924	9.649548820207000E+00
9925	9.628853073226000E+00
9926	9.609565194205000E+00
9927	9.574208381165000E+00
9928	9.544215738327000E+00
9929	9.526950757777000E+00
9930	9.516035189880000E+00
9931	9.507409810346000E+00
9932	9.482282166194000E+00
9933	9.467479633847000E+00
9934	9.445434567582000E+00
9935	9.427540813960000E+00
9936	9.394808911097000E+00
9937	9.358242573007000E+00
9938	9.334042104423000E+00
9939	9.301851562806000E+00
9940	9.249695758002000E+00
9941	9.210647076373000E+00
9942	9.159510216804000E+00
9943	9.124509973234000E+00
9944	9.094713122500000E+00
9945	9.045645504388000E+00
9946	9.009275671280000E+00
9947	8.982379788624000E+00
9948	8.958557660783000E+00
9949	8.927435593982000E+00
9950	8.894025014626000E+00
9951	8.876055325324000E+00
9952	8.866132945805000E+00
9953	8.858156521498000E+00
9954	8.851670038642000E+00
9955	8.846235149312000E+00
9956	8.840742317357000E+00
9957	8.833148737461000E+00
9958	8.823638655120000E+00
9959	8.810410405332000E+00
9960	8.802872160900000E+00
9961	8.798040007594000E+00
9962	8.792819730506000E+00
9963	8.787581212539000E+00
9964	8.780722461704000E+00
9965	8.773054767451000E+00
9966	8.767667203127000E+00
9967	8.764058937074000E+00
9968	8.757587962657000E+00
9969	8.750185890142000E+00
9970	8.741450904865000E+00
9971	8.730194821674000E+00
9972	8.716435035692000E+00
9973	8.701571432586000E+00
9974	8.685721900003000E+00
9975	8.676080875156000E+00
9976	8.663786144912000E+00
9977	8.656053055954000E+00
9978	8.646519374875000E+00
9979	8.636033452155000E+00
9980	8.624380169993000E+00
9981	8.609717440962000E+00
9982	8.592094945454000E+00
9983	8.573825539952000E+00
9984	8.555747821770000E+00
9985	8.539395479256000E+00
9986	8.529991877451000E+00
9987	8.519097629686000E+00
9988	8.497883400287000E+00
9989	8.469209190414000E+00
9990	8.439702525741000E+00
9991	8.422871058160000E+00
9992	8.410245242554000E+00
9993	8.402676631516000E+00
9994	8.398816582532000E+00
9995	8.394232886975000E+00
9996	8.390388583600000E+00
9997	8.386577357618000E+00
9998	8.384725027116000E+00
9999	1.000000000000000E+01
10000	9.990468361587000E+00
10001	9.972064749340000E+00
10002	9.954362844286000E+00
10003	9.942867567965000E+00
10004	9.927223263180000E+00
10005	9.918065956958000E+00
10006	9.912046022249000E+00
10007	9.907140654698000E+00
10008	9.902451711483000E+00
10009	9.895879159512000E+00
10010	9.885152596013000E+00
10011	9.874665334791000E+00
10012	9.869239576181000E+00
10013	9.860000457159000E+00
10014	9.851123568036000E+00
10015	9.844100983915000E+00
10016	9.836017449936000E+00
10017	9.825229665328000E+00
10018	9.809915954118000E+00
10019	9.782572423427000E+00
10020	9.762712567316000E+00
10021	9.742740002153000E+00
10022	9.720579128066000E+00
10023	9.693984515095000E+00
10024	9.669451257090000E+00
10025	9.651350378818000E+00
10026	9.631611139310000E+00
10027	9.607636312112000E+00
10028	9.573546191358000E+00
10029	9.548055305158000E+00
10030	9.529209378991000E+00
10031	9.518487592773000E+00
10032	9.504602630833000E+00
10033	9.486732690844000E+00
10034	9.469082436374000E+00
10035	9.441962917131000E+00
10036	9.425443083316000E+00
10037	9.387723139253000E+00
10038	9.358557645525000E+00
10039	9.335747325512000E+00
10040	9.307167387930000E+00
10041	9.250351040676000E+00
10042	9.210358752075000E+00
10043	9.159290334952000E+00
10044	9.117913360028000E+00
10045	9.080630301304000E+00
10046	9.035306051192000E+00
10047	9.002976372215000E+00
10048	8.978710295256000E+00
10049	8.951476495772000E+00
10050	8.912456494386000E+00
10051	8.889609347400000E+00
10052	8.875298372713000E+00
10053	8.864201372370000E+00
10054	8.857653254845000E+00
10055	8.850760714038000E+00
10056	8.844722488283000E+00
10057	8.839646328164000E+00
10058	8.833273299006000E+00
10059	8.823001701269000E+00
10060	8.809633927788000E+00
10061	8.803159173074000E+00
10062	8.798499738046000E+00
10063	8.793375004895000E+00
10064	8.788605300409000E+00
10065	8.781160390638000E+00
10066	8.771524155203000E+00
10067	8.766287394239000E+00
10068	8.762144855904000E+00
10069	8.756855011395000E+00
10070	8.749121889975000E+00
10071	8.742533264068000E+00
10072	8.731262771869000E+00
10073	8.717752758940000E+00
10074	8.703337725058000E+00
10075	8.687293424645000E+00
10076	8.675929248001000E+00
10077	8.663422533140000E+00
10078	8.656855109224000E+00
10079	8.648080113185000E+00
10080	8.636996699401000E+00
10081	8.628745055304000E+00
10082	8.614324615436000E+00
10083	8.592485778603000E+00
10084	8.574278242736000E+00
10085	8.557425681779000E+00
10086	8.540842807544000E+00
10087	8.529233802505000E+00
10088	8.516266936382000E+00
10089	8.498089283877000E+00
10090	8.465103549768000E+00
10091	8.438948497156000E+00
10092	8.421440319999000E+00
10093	8.410739738679000E+00
10094	8.402941747669000E+00
10095	8.398264642598000E+00
10096	8.394507301880000E+00
10097	8.391486819110000E+00
10098	8.387756292934000E+00
10099	8.385610479492000E+00
10100	1.000000000000000E+01
10101	9.991794790145000E+00
10102	9.969880313462000E+00
10103	9.953328114246000E+00
10104	9.943824700012000E+00
10105	9.926040228843000E+00
10106	9.918591828083000E+00
10107	9.912093429392000E+00
10108	9.907166120549000E+00
10109	9.903089659141000E+00
10110	9.894481319368000E+00
10111	9.884245359562000E+00
10112	9.873890946267000E+00
10113	9.868755964296000E+00
10114	9.859335022057000E+00
10115	9.850521487013000E+00
10116	9.844678396670000E+00
10117	9.835985112292000E+00
10118	9.826089056374000E+00
10119	9.812271767737000E+00
10120	9.786769674248000E+00
10121	9.761906527303000E+00
10122	9.740945243302000E+00
10123	9.721001149088000E+00
10124	9.693662469038000E+00
